No;date;season;PM_Taiyuanjie;PM_US Post;PM_Xiaoheyan;DEWP;HUMI;PRES;TEMP;cbwd;Iws;precipitation;Iprec
20880;20/5/2015 23:00;1;35;27;27;7;58.79;1010;15;SW;49;0;0
20881;21/5/2015 0:00;1;38;35;37;6;54.88;1010;15;SW;51;0;0
20882;21/5/2015 1:00;1;52;41;40;6;58.54;1010;14;SW;54;0;0
20883;21/5/2015 2:00;1;63;52;48;6;62.48;1009;13;SW;56;0;0
20884;21/5/2015 3:00;1;81;63;59;5;58.29;1009;13;SW;58;0;0
20885;21/5/2015 4:00;1;84;61;66;5;62.24;1009;12;SW;60;0;0
20886;21/5/2015 5:00;1;88;68;71;6;66.71;1008;12;SW;61;0;0
20887;21/5/2015 6:00;1;98;74;77;7;55.15;1008;16;SW;63;0;0
20888;21/5/2015 7:00;1;91;77;80;8;52.02;1008;18;SW;67;0;0
20889;21/5/2015 8:00;1;79;68;72;8;43.19;1008;21;SW;73;0;0
20890;21/5/2015 9:00;1;46;51;53;8;38.24;1008;23;SW;80;0;0
20891;21/5/2015 10:00;1;33;41;27;8;33.92;1007;25;SW;87;0;0
20892;21/5/2015 11:00;1;22;39;16;7;28.15;1007;27;SW;95;0;0
20893;21/5/2015 12:00;1;21;47;16;5;23.13;1006;28;SW;103;0;0
20894;21/5/2015 13:00;1;17;36;14;5;21.82;1006;29;SW;112;0;0
20895;21/5/2015 14:00;1;15;35;11;3;18.96;1005;29;SW;122;0;0
20896;21/5/2015 15:00;1;15;36;12;-1;14.21;1004;29;SW;133;0;0
20897;21/5/2015 16:00;1;22;0;13;1;17.42;1004;28;SW;145;0;0
20898;21/5/2015 17:00;1;24;0;19;4;22.86;1004;27;SW;154;0;0
20899;21/5/2015 18:00;1;68;0;26;5;27.59;1005;25;SW;162;0;0
20900;21/5/2015 19:00;1;64;0;45;6;33.34;1005;23;SW;169;0;0
20901;21/5/2015 20:00;1;78;62;59;8;40.63;1006;22;SW;174;0;0
20902;21/5/2015 21:00;1;75;65;57;8;45.93;1007;20;SW;179;0;0
20903;21/5/2015 22:00;1;84;65;56;8;52.02;1007;18;SW;180;0;0
20904;21/5/2015 23:00;1;79;64;60;7;48.59;1007;18;SW;182;0;0
20905;22/5/2015 0:00;1;82;71;66;7;51.75;1007;17;SW;184;0;0
20906;22/5/2015 1:00;1;95;72;79;7;51.75;1007;17;SW;186;0;0
20907;22/5/2015 2:00;1;122;80;82;7;55.15;1007;16;SW;188;0;0
20908;22/5/2015 3:00;1;107;78;75;7;55.15;1007;16;SW;190;0;0
20909;22/5/2015 4:00;1;101;70;77;7;55.15;1007;16;SW;192;0;0
20910;22/5/2015 5:00;1;96;68;85;7;55.15;1007;16;SW;194;0;0
20911;22/5/2015 6:00;1;82;71;76;9;55.67;1007;18;SW;197;0;0
20912;22/5/2015 7:00;1;81;59;51;9;46.21;1008;21;SW;201;0;0
20913;22/5/2015 8:00;1;65;45;44;8;38.24;1008;23;SW;207;0;0
20914;22/5/2015 9:00;1;51;41;41;8;36;1008;24;SW;214;0;0
20915;22/5/2015 10:00;1;41;44;30;8;31.97;1008;26;SW;221;0;0
20916;22/5/2015 11:00;1;40;42;31;8;30.14;1008;27;SW;229;0;0
20917;22/5/2015 12:00;1;37;36;27;7;26.55;1008;28;SW;238;0;0
20918;22/5/2015 13:00;1;28;29;23;6;24.79;1007;28;SW;247;0;0
20919;22/5/2015 14:00;1;25;32;25;5;23.13;1007;28;SW;256;0;0
20920;22/5/2015 15:00;1;28;32;23;6;24.79;1006;28;SW;267;0;0
20921;22/5/2015 16:00;1;28;34;22;5;24.52;1006;27;SW;276;0;0
20922;22/5/2015 17:00;1;36;36;24;6;27.87;1006;26;SW;284;0;0
20923;22/5/2015 18:00;1;66;41;30;5;29.29;1007;24;SW;292;0;0
20924;22/5/2015 19:00;1;72;54;41;6;35.42;1007;22;SW;298;0;0
20925;22/5/2015 20:00;1;49;34;25;3;28.71;1008;22;SW;303;0;0
20926;22/5/2015 21:00;1;41;29;28;3;32.46;1008;20;SW;306;0;0
20927;22/5/2015 22:00;1;48;47;41;3;34.54;1009;19;SW;308;0;0
20928;22/5/2015 23:00;1;69;55;55;3;34.54;1009;19;SW;311;0;0
20929;23/5/2015 0:00;1;82;61;62;3;36.77;1009;18;SW;313;0;0
20930;23/5/2015 1:00;1;69;61;60;3;36.77;1008;18;SW;316;0;0
20931;23/5/2015 2:00;1;69;58;53;3;36.77;1008;18;SW;319;0;0
20932;23/5/2015 3:00;1;70;59;56;4;39.46;1008;18;SW;322;0;0
20933;23/5/2015 4:00;1;77;65;69;4;39.46;1009;18;SW;324;0;0
20934;23/5/2015 5:00;1;69;55;60;5;48.03;1009;16;SW;327;0;0
20935;23/5/2015 6:00;1;52;44;48;6;45.36;1009;18;SW;330;0;0
20936;23/5/2015 7:00;1;54;53;49;5;37.36;1009;20;SW;336;0;0
20937;23/5/2015 8:00;1;55;50;45;5;33.05;1009;22;SW;342;0;0
20938;23/5/2015 9:00;1;60;52;43;5;31.1;1009;23;SW;348;0;0
20939;23/5/2015 10:00;1;56;54;48;5;27.59;1009;25;SW;355;0;0
20940;23/5/2015 11:00;1;48;41;40;6;26.28;1008;27;SW;362;0;0
20941;23/5/2015 12:00;1;43;50;39;5;24.52;1008;27;SW;370;0;0
20942;23/5/2015 13:00;1;34;39;30;5;23.13;1008;28;SW;378;0;0
20943;23/5/2015 14:00;1;34;32;27;5;23.13;1007;28;SW;387;0;0
20944;23/5/2015 15:00;1;30;51;24;4;21.56;1007;28;SW;395;0;0
20945;23/5/2015 16:00;1;36;47;25;6;24.79;1006;28;SW;402;0;0
20946;23/5/2015 17:00;1;44;43;32;8;30.14;1006;27;SW;409;0;0
20947;23/5/2015 18:00;1;51;38;36;8;33.92;1006;25;SW;415;0;0
20948;23/5/2015 19:00;1;68;43;42;8;38.24;1007;23;SW;419;0;0
20949;23/5/2015 20:00;1;65;46;39;8;43.19;1008;21;SW;423;0;0
20950;23/5/2015 21:00;1;42;31;26;6;40.04;1008;20;SW;427;0;0
20951;23/5/2015 22:00;1;30;25;18;4;37.06;1008;19;SW;431;0;0
20952;23/5/2015 23:00;1;31;37;20;6;45.36;1008;18;SW;433;0;0
20953;24/5/2015 0:00;1;45;51;33;6;54.88;1008;15;SW;435;0;0
20954;24/5/2015 1:00;1;69;60;56;6;54.88;1008;15;SW;437;0;0
20955;24/5/2015 2:00;1;64;57;53;6;54.88;1008;15;SE;2;0;0
20956;24/5/2015 3:00;1;48;45;37;7;62.71;1007;14;SE;4;0;0
20957;24/5/2015 4:00;1;41;43;35;7;66.93;1008;13;SW;2;0;0
20958;24/5/2015 5:00;1;40;43;35;7;62.71;1008;14;SW;4;0;0
20959;24/5/2015 6:00;1;39;51;32;7;51.75;1008;17;SW;6;0;0
20960;24/5/2015 7:00;1;42;47;26;1;28.14;1008;20;SW;9;0;0
20961;24/5/2015 8:00;1;51;46;31;-2;18.82;1007;23;SW;15;0;0
20962;24/5/2015 9:00;1;67;62;38;1;22.06;1007;24;SW;21;0;0
20963;24/5/2015 10:00;1;82;69;57;4;24.24;1007;26;SW;27;0;0
20964;24/5/2015 11:00;1;66;60;55;6;24.79;1007;28;SW;34;0;0
20965;24/5/2015 12:00;1;66;63;56;8;26.83;1006;29;SW;42;0;0
20966;24/5/2015 13:00;1;67;59;56;9;28.71;1006;29;SW;50;0;0
20967;24/5/2015 14:00;1;69;64;60;10;30.71;1005;29;SW;58;0;0
20968;24/5/2015 15:00;1;74;65;65;11;32.82;1005;29;SW;66;0;0
20969;24/5/2015 16:00;1;75;69;66;11;32.82;1005;29;SW;73;0;0
20970;24/5/2015 17:00;1;77;67;64;10;32.54;1005;28;SW;80;0;0
20971;24/5/2015 18:00;1;76;65;63;10;34.49;1004;27;SW;86;0;0
20972;24/5/2015 19:00;1;65;52;53;10;41.2;1005;24;SW;90;0;0
20973;24/5/2015 20:00;1;53;43;48;9;40.92;1006;23;SW;94;0;0
20974;24/5/2015 21:00;1;39;42;37;9;49.15;1006;20;SW;96;0;0
20975;24/5/2015 22:00;1;43;33;33;8;48.87;1006;19;SW;97;0;0
20976;24/5/2015 23:00;1;50;42;43;8;52.02;1006;18;SW;99;0;0
20977;25/5/2015 0:00;1;53;51;47;9;59.29;1006;17;SW;100;0;0
20978;25/5/2015 1:00;1;58;55;57;8;52.02;1006;18;SE;2;0;0
20979;25/5/2015 2:00;1;49;45;48;8;55.41;1006;17;SE;4;0;0
20980;25/5/2015 3:00;1;42;38;39;7;51.75;1006;17;SE;6;0;0
20981;25/5/2015 4:00;1;36;37;35;6;45.36;1006;18;SE;8;0;0
20982;25/5/2015 5:00;1;35;37;31;5;39.75;1006;19;SE;10;0;0
20983;25/5/2015 6:00;1;45;34;33;6;40.04;1006;20;SE;13;0;0
20984;25/5/2015 7:00;1;49;38;38;5;31.1;1006;23;SW;4;0;0
20985;25/5/2015 8:00;1;64;49;52;7;31.68;1006;25;SW;10;0;0
20986;25/5/2015 9:00;1;66;60;60;8;31.97;1006;26;SW;18;0;0
20987;25/5/2015 10:00;1;76;60;59;9;30.42;1006;28;SW;27;0;0
20988;25/5/2015 11:00;1;77;67;60;9;27.11;1006;30;SW;34;0;0
20989;25/5/2015 12:00;1;73;67;60;10;28.99;1006;30;SW;42;0;0
20990;25/5/2015 13:00;1;72;65;59;10;27.38;1005;31;SW;50;0;0
20991;25/5/2015 14:00;1;68;60;56;9;24.19;1005;32;SW;59;0;0
20992;25/5/2015 15:00;1;70;64;65;9;25.6;1004;31;SW;69;0;0
20993;25/5/2015 16:00;1;68;59;66;9;25.6;1004;31;SW;78;0;0
20994;25/5/2015 17:00;1;73;72;67;10;28.99;1004;30;SW;86;0;0
20995;25/5/2015 18:00;1;80;64;62;9;30.42;1004;28;SW;93;0;0
20996;25/5/2015 19:00;1;79;69;64;11;39.1;1005;26;SW;97;0;0
20997;25/5/2015 20:00;1;84;73;72;10;38.82;1005;25;SW;101;0;0
20998;25/5/2015 21:00;1;105;85;88;11;44.04;1006;24;SW;104;0;0
20999;25/5/2015 22:00;1;119;95;98;11;46.78;1006;23;SW;106;0;0
21000;25/5/2015 23:00;1;89;63;67;12;53.1;1006;22;SW;108;0;0
21001;26/5/2015 0:00;1;70;56;59;12;49.97;1006;23;SW;111;0;0
21002;26/5/2015 1:00;1;63;54;58;10;46.49;1006;22;SW;113;0;0
21003;26/5/2015 2:00;1;51;48;42;8;40.63;1006;22;SW;115;0;0
21004;26/5/2015 3:00;1;45;44;38;6;35.42;1006;22;SW;118;0;0
21005;26/5/2015 4:00;1;48;41;39;3;28.71;1006;22;SW;121;0;0
21006;26/5/2015 5:00;1;46;50;41;5;33.05;1006;22;SW;124;0;0
21007;26/5/2015 6:00;1;46;51;46;6;33.34;1006;23;SW;128;0;0
21008;26/5/2015 7:00;1;45;47;46;7;31.68;1006;25;SW;135;0;0
21009;26/5/2015 8:00;1;55;54;47;8;31.97;1006;26;SW;144;0;0
21010;26/5/2015 9:00;1;63;57;55;10;34.49;1006;27;SW;152;0;0
21011;26/5/2015 10:00;1;68;55;60;10;34.49;1006;27;SW;161;0;0
21012;26/5/2015 11:00;1;78;67;65;13;37.44;1006;29;SW;169;0;0
21013;26/5/2015 12:00;1;83;75;74;13;37.44;1005;29;SW;178;0;0
21014;26/5/2015 13:00;1;94;86;85;13;35.35;1005;30;SW;186;0;0
21015;26/5/2015 14:00;1;88;71;72;11;30.99;1004;30;SW;197;0;0
21016;26/5/2015 15:00;1;75;70;65;11;30.99;1004;30;SW;207;0;0
21017;26/5/2015 16:00;1;78;74;70;12;33.11;1004;30;SW;215;0;0
21018;26/5/2015 17:00;1;85;76;76;11;34.78;1004;28;SW;223;0;0
21019;26/5/2015 18:00;1;98;83;84;12;37.16;1004;28;SW;228;0;0
21020;26/5/2015 19:00;1;102;88;91;11;36.87;1004;27;SW;233;0;0
21021;26/5/2015 20:00;1;105;87;92;12;41.78;1005;26;SW;237;0;0
21022;26/5/2015 21:00;1;105;94;93;12;44.33;1006;25;SW;239;0;0
21023;26/5/2015 22:00;1;79;71;69;9;38.53;1005;24;SW;242;0;0
21024;26/5/2015 23:00;1;45;37;38;8;40.63;1005;22;SW;244;0;0
21025;27/5/2015 0:00;1;46;40;37;6;33.34;1005;23;SE;2;0;0
21026;27/5/2015 1:00;1;72;55;55;7;37.95;1005;22;SW;1;0;0
21027;27/5/2015 2:00;1;121;109;104;8;43.19;1006;21;SW;2;0;0
21028;27/5/2015 3:00;1;130;112;117;10;52.56;1007;20;cv;0;0;0
21029;27/5/2015 4:00;1;121;106;112;9;49.15;1007;20;SE;2;0;0
21030;27/5/2015 5:00;1;111;94;120;10;59.54;1007;18;SE;3;0;0
21031;27/5/2015 6:00;1;102;84;104;11;56.19;1007;20;SE;5;0;0
21032;27/5/2015 7:00;1;98;79;99;11;49.7;1008;22;cv;1;0;0
21033;27/5/2015 8:00;1;97;91;98;12;47.05;1008;24;cv;2;0;0
21034;27/5/2015 9:00;1;106;120;105;11;44.04;1007;24;SE;2;0;0
21035;27/5/2015 10:00;1;115;123;100;12;41.78;1007;26;SW;3;0;0
21036;27/5/2015 11:00;1;119;117;93;11;36.87;1007;27;SW;7;0;0
21037;27/5/2015 12:00;1;114;105;102;12;39.39;1007;27;SW;10;0;0
21038;27/5/2015 13:00;1;110;101;100;12;35.06;1006;29;SW;12;0;0
21039;27/5/2015 14:00;1;90;87;82;14;39.96;1006;29;SW;16;0;0
21040;27/5/2015 15:00;1;88;80;80;13;37.44;1005;29;SW;21;0;0
21041;27/5/2015 16:00;1;89;81;80;11;32.82;1005;29;SW;28;0;0
21042;27/5/2015 17:00;1;94;85;80;13;39.67;1005;28;SW;34;0;0
21043;27/5/2015 18:00;1;95;87;81;13;42.06;1005;27;SW;38;0;0
21044;27/5/2015 19:00;1;78;76;65;15;53.88;1005;25;SW;41;0;0
21045;27/5/2015 20:00;1;84;85;69;14;53.62;1006;24;SW;44;0;0
21046;27/5/2015 21:00;1;88;94;63;11;46.78;1006;23;SW;45;0;0
21047;27/5/2015 22:00;1;123;104;41;11;52.83;1006;21;SW;47;0;0
21048;27/5/2015 23:00;1;76;54;26;10;52.56;1006;20;SW;49;0;0
21049;28/5/2015 0:00;1;25;30;17;7;42.9;1007;20;SW;51;0;0
21050;28/5/2015 1:00;1;14;23;13;7;48.59;1006;18;SE;3;0;0
21051;28/5/2015 2:00;1;12;19;11;5;42.32;1006;18;SE;6;0;0
21052;28/5/2015 3:00;1;13;16;17;4;42.02;1005;17;SE;9;0;0
21053;28/5/2015 4:00;1;11;17;11;4;42.02;1005;17;SE;11;0;0
21054;28/5/2015 5:00;1;13;19;13;4;42.02;1005;17;SE;13;0;0
21055;28/5/2015 6:00;1;15;26;13;5;39.75;1006;19;SE;15;0;0
21056;28/5/2015 7:00;1;16;29;14;4;30.81;1006;22;SW;4;0;0
21057;28/5/2015 8:00;1;17;20;15;5;29.29;1006;24;SW;8;0;0
21058;28/5/2015 9:00;1;18;26;15;5;26;1006;26;SW;14;0;0
21059;28/5/2015 10:00;1;19;27;13;4;24.24;1005;26;SW;21;0;0
21060;28/5/2015 11:00;1;21;25;12;3;20.09;1005;28;SW;29;0;0
21061;28/5/2015 12:00;1;20;22;16;4;21.56;1005;28;SW;37;0;0
21062;28/5/2015 13:00;1;18;24;15;4;21.56;1004;28;SW;43;0;0
21063;28/5/2015 14:00;1;20;22;15;2;18.71;1005;28;SW;50;0;0
21064;28/5/2015 15:00;1;21;23;17;3;18.96;1004;29;SW;56;0;0
21065;28/5/2015 16:00;1;24;23;20;4;20.35;1004;29;SW;62;0;0
21066;28/5/2015 17:00;1;32;29;22;2;18.71;1004;28;SW;68;0;0
21067;28/5/2015 18:00;1;34;30;23;2;19.84;1004;27;SW;73;0;0
21068;28/5/2015 19:00;1;34;28;20;8;36;1005;24;SW;78;0;0
21069;28/5/2015 20:00;1;33;25;24;9;43.47;1006;22;SW;82;0;0
21070;28/5/2015 21:00;1;46;39;37;10;49.42;1006;21;SW;86;0;0
21071;28/5/2015 22:00;1;61;44;44;10;49.42;1006;21;SW;90;0;0
21072;28/5/2015 23:00;1;64;59;37;10;52.56;1005;20;SW;93;0;0
21073;29/5/2015 0:00;1;31;24;23;5;39.75;1005;19;SW;96;0;0
21074;29/5/2015 1:00;1;29;29;28;6;40.04;1005;20;SW;99;0;0
21075;29/5/2015 2:00;1;29;29;30;7;42.9;1005;20;SW;102;0;0
21076;29/5/2015 3:00;1;34;27;31;8;48.87;1005;19;SE;2;0;0
21077;29/5/2015 4:00;1;39;36;36;9;55.67;1005;18;SW;2;0;0
21078;29/5/2015 5:00;1;43;38;38;10;59.54;1005;18;SW;5;0;0
21079;29/5/2015 6:00;1;53;45;42;11;56.19;1005;20;SW;8;0;0
21080;29/5/2015 7:00;1;50;40;39;12;53.1;1005;22;SW;13;0;0
21081;29/5/2015 8:00;1;41;30;32;11;49.7;1006;22;SW;18;0;0
21082;29/5/2015 9:00;1;66;59;45;12;53.1;1006;22;SW;24;0;0
21083;29/5/2015 10:00;1;74;47;76;14;60.51;1006;22;SW;31;0.1;0.1
21084;29/5/2015 11:00;1;55;36;67;15;72.96;1006;20;SW;37;1;1.1
21085;29/5/2015 12:00;1;42;38;40;16;88.11;1006;18;SW;41;0;0
21086;29/5/2015 13:00;1;43;36;38;17;88.2;1006;19;SW;44;0;0
21087;29/5/2015 14:00;1;55;47;45;16;82.77;1006;19;SW;48;1;1
21088;29/5/2015 15:00;1;47;40;51;17;93.89;1007;18;SW;51;0.2;1.2
21089;29/5/2015 16:00;1;49;39;44;16;88.11;1005;18;SE;3;0.1;1.3
21090;29/5/2015 17:00;1;62;46;56;17;93.89;1005;18;NW;6;0;0
21091;29/5/2015 18:00;1;65;57;69;17;93.89;1006;18;SW;2;0;0
21092;29/5/2015 19:00;1;64;69;76;17;93.89;1006;18;NW;6;0;0
21093;29/5/2015 20:00;1;67;71;85;16;88.11;1006;18;SW;1;0;0
21094;29/5/2015 21:00;1;71;57;76;16;93.84;1007;17;SW;2;0;0
21095;29/5/2015 22:00;1;84;58;80;15;100;1007;15;SE;1;0;0
21096;29/5/2015 23:00;1;65;97;67;15;93.8;1007;16;SW;1;0;0
21097;30/5/2015 0:00;1;95;113;74;13;93.7;1008;14;cv;0;0;0
21098;30/5/2015 1:00;1;100;113;89;14;93.75;1007;15;SW;1;0;0
21099;30/5/2015 2:00;1;89;73;78;15;100;1007;15;SW;2;0;0
21100;30/5/2015 3:00;1;78;48;72;13;93.7;1008;14;SE;1;0;0
21101;30/5/2015 4:00;1;57;77;56;14;93.75;1008;15;cv;0;0;0
21102;30/5/2015 5:00;1;20;20;19;14;93.75;1008;15;cv;1;0;0
21103;30/5/2015 6:00;1;9;18;7;14;93.75;1008;15;NE;1;0;0
21104;30/5/2015 7:00;1;4;16;4;12;77.17;1009;16;cv;1;0;0
21105;30/5/2015 8:00;1;2;9;2;6;42.61;1008;19;NW;1;0;0
21106;30/5/2015 9:00;1;2;7;3;5;37.36;1009;20;NW;5;0;0
21107;30/5/2015 10:00;1;3;7;3;3;30.52;1009;21;NW;10;0;0
21108;30/5/2015 11:00;1;3;6;3;4;30.81;1009;22;NW;15;0;0
21109;30/5/2015 12:00;1;4;5;3;3;27.02;1008;23;NW;18;0;0
21110;30/5/2015 13:00;1;3;9;3;1;22.06;1007;24;NW;22;0;0
21111;30/5/2015 14:00;1;4;8;3;1;22.06;1007;24;NW;26;0;0
21112;30/5/2015 15:00;1;3;6;3;1;20.78;1006;25;NW;29;0;0
21113;30/5/2015 16:00;1;12;7;3;-1;17.97;1005;25;NE;2;0;0
21114;30/5/2015 17:00;1;19;11;3;-1;17.97;1005;25;NW;3;0;0
21115;30/5/2015 18:00;1;21;14;6;0;20.52;1005;24;NE;2;0;0
21116;30/5/2015 19:00;1;20;25;12;1;24.89;1005;22;SE;2;0;0
21117;30/5/2015 20:00;1;22;23;11;2;30.23;1005;20;SE;4;0;0
21118;30/5/2015 21:00;1;14;15;12;2;32.17;1005;19;SE;6;0;0
21119;30/5/2015 22:00;1;20;26;14;3;39.16;1005;17;SE;8;0;0
21120;30/5/2015 23:00;1;23;27;16;4;44.78;1005;16;SE;10;0;0
21121;31/5/2015 0:00;1;24;34;15;3;41.73;1005;16;SE;12;0;0
21122;31/5/2015 1:00;1;38;29;17;4;47.74;1005;15;SE;14;0;0
21123;31/5/2015 2:00;1;37;31;20;4;47.74;1005;15;SE;16;0;0
21124;31/5/2015 3:00;1;27;25;32;4;47.74;1004;15;SE;19;0;0
21125;31/5/2015 4:00;1;25;21;35;4;50.92;1004;14;SE;21;0;0
21126;31/5/2015 5:00;1;25;28;21;4;47.74;1004;15;SE;23;0;0
21127;31/5/2015 6:00;1;25;26;16;5;42.32;1003;18;SE;25;0;0
21128;31/5/2015 7:00;1;24;21;13;3;28.71;1003;22;SW;5;0;0
21129;31/5/2015 8:00;1;29;19;16;3;23.97;1003;25;SW;12;0;0
21130;31/5/2015 9:00;1;26;54;21;4;22.86;1002;27;SW;20;0;0
21131;31/5/2015 10:00;1;23;39;18;4;20.35;1002;29;SW;30;0;0
21132;31/5/2015 11:00;1;28;69;20;5;20.6;1001;30;SW;43;0;0
21133;31/5/2015 12:00;1;33;29;24;6;22.09;1000;30;SW;55;0;0
21134;31/5/2015 13:00;1;41;37;31;7;22.35;1000;31;SW;65;0;0
21135;31/5/2015 14:00;1;49;44;38;7;21.12;999;32;SW;77;0;0
21136;31/5/2015 15:00;1;68;67;48;8;22.61;998;32;SW;85;0;0
21137;31/5/2015 16:00;1;112;77;85;10;27.38;998;31;SW;96;0;0
21138;31/5/2015 17:00;1;130;100;115;6;22.09;997;30;SW;103;0;0
21139;31/5/2015 18:00;1;162;107;120;8;28.43;998;28;SW;111;0;0
21140;31/5/2015 19:00;1;121;77;39;9;32.25;998;27;SW;118;0;0
21141;31/5/2015 20:00;1;66;49;59;11;41.49;998;25;SW;124;0;0
21142;31/5/2015 21:00;1;67;58;62;11;44.04;999;24;SW;129;0;0
21143;31/5/2015 22:00;1;66;53;56;9;38.53;999;24;SW;136;0;0
21144;31/5/2015 23:00;1;51;45;46;9;38.53;999;24;SW;142;0;0
21145;1/6/2015 0:00;2;48;42;42;9;38.53;999;24;SW;148;0;0
21146;1/6/2015 1:00;2;52;48;43;9;38.53;999;24;SW;154;0;0
21147;1/6/2015 2:00;2;58;52;52;9;38.53;1000;24;SW;159;0;0
21148;1/6/2015 3:00;2;51;57;50;10;43.76;1000;23;SW;164;0;0
21149;1/6/2015 4:00;2;50;52;43;11;46.78;1000;23;SW;169;0;0
21150;1/6/2015 5:00;2;51;61;48;11;46.78;1000;23;SW;172;0;0
21151;1/6/2015 6:00;2;59;57;56;13;50.24;1001;24;SW;178;0;0
21152;1/6/2015 7:00;2;77;58;63;14;53.62;1002;24;SW;186;0;0
21153;1/6/2015 8:00;2;73;55;65;15;57.2;1002;24;SW;192;0;0
21154;1/6/2015 9:00;2;87;70;62;15;53.88;1002;25;SW;198;0;0
21155;1/6/2015 10:00;2;74;69;66;15;53.88;1003;25;SW;202;0;0
21156;1/6/2015 11:00;2;76;61;64;14;50.51;1003;25;SW;206;0;0
21157;1/6/2015 12:00;2;56;52;41;15;45.16;1003;28;SW;211;0;0
21158;1/6/2015 13:00;2;34;29;18;14;42.34;1003;28;NW;2;0;0
21159;1/6/2015 14:00;2;22;19;17;16;48.15;1004;28;SW;5;0;0
21160;1/6/2015 15:00;2;8;6;7;6;24.79;1004;28;NW;4;0;0
21161;1/6/2015 16:00;2;6;12;5;7;23.66;1004;30;SW;3;0;0
21162;1/6/2015 17:00;2;43;29;49;17;57.69;1005;26;SW;9;0;0
21163;1/6/2015 18:00;2;110;71;98;16;68.81;1006;22;SW;12;0;0
21164;1/6/2015 19:00;2;45;43;61;15;68.61;1006;21;SW;16;0;0
21165;1/6/2015 20:00;2;34;45;55;13;60.27;1007;21;SW;18;0;0
21166;1/6/2015 21:00;2;45;64;37;13;64.09;1007;20;SE;4;0;0
21167;1/6/2015 22:00;2;24;33;24;13;64.09;1007;20;SE;8;0;0
21168;1/6/2015 23:00;2;23;31;22;13;68.2;1008;19;SE;11;0;0
21169;2/6/2015 0:00;2;32;36;27;12;67.99;1007;18;SE;13;0;0
21170;2/6/2015 1:00;2;35;37;30;12;67.99;1008;18;SE;15;0;0
21171;2/6/2015 2:00;2;37;37;35;13;72.6;1007;18;SE;18;0;0
21172;2/6/2015 3:00;2;36;36;32;13;72.6;1006;18;SE;21;0;0
21173;2/6/2015 4:00;2;31;26;32;13;72.6;1006;18;SE;24;0;0
21174;2/6/2015 5:00;2;33;33;36;13;72.6;1005;18;SE;27;0;0
21175;2/6/2015 6:00;2;37;45;37;14;72.78;1005;19;SE;28;9.3;9.3
21176;2/6/2015 7:00;2;29;31;24;15;88.02;1005;17;cv;3;0.2;9.5
21177;2/6/2015 8:00;2;19;19;18;15;82.65;1006;18;SW;3;1;10.5
21178;2/6/2015 9:00;2;25;22;15;13;72.6;1006;18;SW;8;0;0
21179;2/6/2015 10:00;2;46;37;32;13;60.27;1006;21;SW;14;0;0
21180;2/6/2015 11:00;2;41;47;41;15;64.54;1006;22;SW;23;0;0
21181;2/6/2015 12:00;2;20;35;21;14;68.4;1007;20;NW;9;1.2;1.2
21182;2/6/2015 13:00;2;13;6;14;13;72.6;1007;18;NW;14;0;0
21183;2/6/2015 14:00;2;10;15;11;12;56.44;1008;21;NW;22;0;0
21184;2/6/2015 15:00;2;6;9;6;9;49.15;1009;20;NW;28;0;0
21185;2/6/2015 16:00;2;12;7;4;9;46.21;1009;21;NW;34;0;0
21186;2/6/2015 17:00;2;13;6;5;6;37.65;1009;21;NW;38;0;0
21187;2/6/2015 18:00;2;21;12;6;7;42.9;1009;20;NE;2;0;0
21188;2/6/2015 19:00;2;12;11;14;8;48.87;1009;19;cv;1;0;0
21189;2/6/2015 20:00;2;18;27;18;8;55.41;1009;17;SE;2;0;0
21190;2/6/2015 21:00;2;18;30;19;9;63.18;1009;16;SE;4;0;0
21191;2/6/2015 22:00;2;17;15;21;9;71.85;1009;14;SE;6;0;0
21192;2/6/2015 23:00;2;17;18;23;9;76.68;1009;13;cv;1;0;0
21193;3/6/2015 0:00;2;27;25;22;9;87.47;1009;11;cv;2;0;0
21194;3/6/2015 1:00;2;30;27;22;9;93.5;1009;10;SE;1;0;0
21195;3/6/2015 2:00;2;36;35;25;9;87.47;1009;11;cv;0;0;0
21196;3/6/2015 3:00;2;33;33;25;8;87.38;1009;10;SW;1;0;0
21197;3/6/2015 4:00;2;59;37;29;8;87.38;1009;10;cv;1;0;0
21198;3/6/2015 5:00;2;38;28;39;9;87.47;1009;11;SW;2;0;0
21199;3/6/2015 6:00;2;42;37;46;10;76.84;1010;14;SW;3;0;0
21200;3/6/2015 7:00;2;69;63;52;9;59.29;1010;17;SW;5;0;0
21201;3/6/2015 8:00;2;86;51;64;9;52.3;1010;19;SW;8;0;0
21202;3/6/2015 9:00;2;49;43;51;7;37.95;1010;22;SW;10;0;0
21203;3/6/2015 10:00;2;30;24;19;6;33.34;1010;23;SW;14;0;0
21204;3/6/2015 11:00;2;24;18;11;5;27.59;1009;25;SW;17;0;0
21205;3/6/2015 12:00;2;21;22;6;4;22.86;1009;27;SW;21;0;0
21206;3/6/2015 13:00;2;20;10;5;-2;13.21;1008;29;NW;5;0;0
21207;3/6/2015 14:00;2;18;12;5;-3;11.58;1008;30;NW;10;0;0
21208;3/6/2015 15:00;2;17;11;6;-3;11.58;1007;30;NW;15;0;0
21209;3/6/2015 16:00;2;17;12;6;-1;13.42;1007;30;NW;19;0;0
21210;3/6/2015 17:00;2;32;9;6;-2;13.21;1006;29;NW;24;0;0
